seed,model,N,M,USW,EF violations,CPU time,elapsed time,EF1,fPO
2,3ag,3,5,22.0,2,8.900000000000574e-05,9.070900000007764e-05,True,True
2,ILP,3,5,21.0,0,0.00263100000000005,0.002633207999999998,True,True
3,3ag,3,5,17.0,1,0.00010900000000013677,0.00011041699999991827,True,True
3,ILP,3,5,12.0,0,0.0031599999999998296,0.0031710409999999856,True,True
4,3ag,3,5,24.0,3,0.00011899999999975819,0.0001207500000000028,True,True
4,ILP,3,5,21.0,0,0.0026609999999998024,0.0026650000000000285,True,True
5,3ag,3,5,13.0,2,6.90000000003188e-05,6.937499999992713e-05,True,True
5,ILP,3,5,9.0,1,0.002725999999999562,0.0027290829999999655,True,True
6,3ag,3,5,11.0,1,7.599999999996498e-05,7.762499999997008e-05,True,True
6,ILP,3,5,14.0,1,0.01507600000000009,0.005419166000000031,True,True
7,3ag,3,5,23.0,3,9.999999999976694e-05,0.00010154200000001001,True,True
7,ILP,3,5,23.0,0,0.01013799999999998,0.007856790999999919,True,True
8,3ag,3,5,19.0,2,8.60000000000305e-05,8.737500000000065e-05,True,True
8,ILP,3,5,14.0,0,0.005904000000000131,0.012610958000000005,True,True
9,3ag,3,5,18.0,2,9.000000000014552e-05,9.058299999997743e-05,True,True
9,ILP,3,5,13.0,0,0.0028740000000002652,0.002881457999999948,True,True
0,3ag,3,6,27.0,1,0.0006070000000000242,0.0007729159999999569,True,True
0,ILP,3,6,27.0,1,0.012185999999999808,0.006542125000000065,True,True
1,3ag,3,6,18.0,2,0.0001550000000003493,0.00015737500000001514,True,True
